NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,CalculatedIncome,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,UrbRur,LangCode,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,distance_km,InVehicleTime,ReportedDuration,age,DestAct_1.0,DestAct_2.0,DestAct_3.0,DestAct_4.0,DestAct_5.0,DestAct_6.0,DestAct_7.0,DestAct_8.0,DestAct_9.0,DestAct_10.0,DestAct_11.0,HouseType_1.0,HouseType_2.0,HouseType_3.0,Mothertongue_1.0,Mothertongue_2.0,Mothertongue_3.0,FamilSitu_1.0,FamilSitu_2.0,FamilSitu_3.0,FamilSitu_4.0,FamilSitu_5.0,FamilSitu_6.0,FamilSitu_7.0,OccupStat_1.0,OccupStat_2.0,OccupStat_3.0,OccupStat_4.0,OccupStat_5.0,OccupStat_6.0,OccupStat_7.0,OccupStat_8.0,OccupStat_9.0,SocioProfCat_1.0,SocioProfCat_2.0,SocioProfCat_3.0,SocioProfCat_4.0,SocioProfCat_5.0,SocioProfCat_6.0,SocioProfCat_7.0,SocioProfCat_8.0,Education_1.0,Education_2.0,Education_3.0,Education_4.0,Education_5.0,Education_6.0,Education_7.0,Education_8.0,TripPurpose_1.0,TripPurpose_2.0,TripPurpose_3.0,TypeCommune_1,TypeCommune_2,TypeCommune_4,TypeCommune_5,TypeCommune_6,TypeCommune_7,TypeCommune_8,TypeCommune_9,ClassifCodeLine_1,ClassifCodeLine_2,ClassifCodeLine_3,ClassifCodeLine_4,ResidChild_1.0,ResidChild_2.0,ResidChild_3.0,ResidChild_4.0,ResidChild_5.0,ResidChild_6.0,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,ModeToSchool_1.0,ModeToSchool_2.0,ModeToSchool_3.0,ModeToSchool_4.0,ModeToSchool_5.0,ModeToSchool_6.0,ModeToSchool_7.0,ModeToSchool_8.0,Choice
0.8628013548443031,-0.3154510067276583,-0.6233613897015592,-0.1660744314202767,-0.3069195562729225,-0.22268140608622247,-0.6038562212667391,-0.6578412443094643,-0.7066029735572034,-0.5294515500016763,0.20052470087128155,-0.5660880663852965,0.1568368153980013,-0.41720153603604904,-0.28462722678592833,1.8181186857726188,-0.2247910348560004,2.2925505028974844,1.5948568790741977,0.005897681665142926,-1.0704326685554488,-0.12196820332262835,-0.9575736265585969,1.5208156908906743,-0.3140761907218995,0.9467292624062575,0.25573098231364366,-3.1506871105034664,0.2831409125705927,0.22037788706465072,1.3655591586648514,-0.7068205737221284,-0.17888975941531968,0.23246292756901712,1.386862172331185,-1.5602455506549315,0.3477374867793369,1.256410547520868,0.8741827834237634,0.6989819496460089,-0.18221649157342637,0.4146410699300606,0.6674859446143093,-0.30074510682464106,-2.1060365300678385,-3.1630821518533176,-1.1356298544767651,1.0146752931765348,1.0496050777337105,1.0615586248766513,-0.8233986849285166,0.6488166766411456,-1.8079146034416718,1.009610077708936,-2.0921757848414297,0.9886889507171133,1.492157466413861,0.9374480708091516,-1.7050889463172516,1.180934151241869,-1.3485183374976184,0.6694195016273833,1.137129790873925,1.7570906529121648,1.055754288760229,1.2375869534041153,0.3062258022611736,1.1005099569133703,-1.8626070528328107,-1.9908992334760771,-0.6519017477455086,-1.204928022706378,0.8083051905747983,1.2439208322212476,0.020958083832335234,1.3169913746763144,1.2518250533938857,1.41770582152684,1.4237776484533107,-1.0350030755159778,0.7911196423986789,-1.084900182073495,-0.7448725440539522,0.11149019660050768,1.5834360397154648,1.3543985752294212,-2.5412407034178224,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,-0.048782200701486145,1.3016498356472324,-1.4574446525304798,-1.4520425081091004,1.1140797386731964,-0.1973324594973657,-0.11182625003689449,2.6069810897161254,-1.5208156908906765,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.5115453366054669,-1.0641465925140274,-1.402222335652634,-0.3910218094286938,-0.701996645349162,-0.6997103475233193,-1.3868534004358266,-0.6578412443094643,-0.7066029735572034,-0.5294515500016763,-1.4862810885177047,-0.5660880663852965,-0.6687482842902354,-0.41720153603604904,-0.28462722678592833,-0.5500190982169265,-1.0127328877228583,-0.5533113937410628,-0.6270155103701168,0.6723357098262758,1.8210395374275705,-0.12196820332262835,-0.9575736265585969,-2.0679832239060905,-0.3140761907218995,-1.0562681853292957,0.25573098231364366,0.3173910848418728,0.2831409125705927,0.22037788706465072,-0.4376654648352393,-0.5725584822516605,-0.521492760016987,-0.4637130050811528,0.550164227885421,0.8406374103348279,1.2304162695923735,-1.4740189482924975,-2.7990934075099654,1.517899031352074,-0.8201628419888798,-0.3060345764864508,-0.2991012967005888,-1.01678504952763,0.975531170244099,-0.027425567790635697,-0.3302119758074943,0.0941892677210285,1.0496050777337105,0.19346868151525118,-0.8233986849285166,-2.367304090447424,0.5893048115669148,0.05500902459723964,0.4536002584366659,-1.2531817638882405,1.492157466413861,-1.516236859466624,-1.7050889463172516,0.41849714566744933,-0.55692654758876,-0.2587626436598559,-1.7833907502698887,0.4548389373787325,-0.7892219454439395,-1.7253949496363943,-1.4639968792755937,1.1005099569133703,-0.22481389697776608,0.7362871664524343,2.0819313169421516,1.0408583028389515,-0.1882752564674584,-1.4849702268808165,0.8777445109780437,0.26840028015635886,2.3381826365882747,1.41770582152684,0.004148536271716976,0.4316803872176923,0.7911196423986789,-0.41063058108266676,0.9221999515331144,1.006552338322892,-1.392912554379195,-0.7207335275327988,0.3778670034552957,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,-0.9887575088419469,,,,-1.924319548617339,-0.46365239530132224,-0.7676156222255756,-0.7027072286112626,2.067983223906088,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0.8628013548443031,0.04161919572430237,-0.517153078890049,0.9136729830201255,0.2142459654872232,-0.20194101732808784,-0.6038562212667391,-0.6578412443094643,-0.7066029735572034,-0.5294515500016763,-0.3617438955917138,-0.5660880663852965,-0.6687482842902354,-0.41720153603604904,-0.28462722678592833,-0.5500190982169265,-0.2247910348560004,-0.5533113937410628,-0.6270155103701168,0.005897681665142926,0.8051168704605638,0.6287830481897602,1.0443061214978093,-0.9845722307598974,0.20854226602487794,-1.0562681853292957,0.25573098231364366,0.3173910848418728,0.2831409125705927,0.22037788706465072,-0.4376654648352393,0.04992939638414501,0.10837873593453197,0.23246292756901712,0.550164227885421,0.04034309000490811,-0.5349412960336997,0.34626738224974607,-0.3502426135541462,-0.938852213766121,-0.18221649157342637,0.4146410699300606,-0.2991012967005888,-1.01678504952763,0.20513924516611454,-1.072644429144863,-0.3302119758074943,0.0941892677210285,-0.6060779861534996,0.19346868151525118,-0.8233986849285166,-0.3565569123883776,,-0.8995920285144567,0.4536002584366659,-1.2531817638882405,0.7473747588002257,0.11955309405055968,-1.0680023356562307,0.41849714566744933,1.0262570322289568,-2.1151269342343344,-0.3231304796979818,0.4548389373787325,0.4407622106921728,0.496841477643988,0.3062258022611736,0.22683044503309402,0.5940826809497562,0.7362871664524343,0.25937594048371143,0.29226286099050836,-0.1882752564674584,1.2439208322212476,0.020958083832335234,0.26840028015635886,-0.9208901129948924,-0.6117307271368267,0.7139630923625139,0.4316803872176923,-0.2467712646014224,0.26363901990816146,0.08866370373958107,0.11149019660050768,0.5913198416839116,0.3168325238483112,-0.5951688988357436,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,-0.048782200701486145,0.38178546966738247,-0.0029090711627351687,-0.16143449283221312,0.10127997624301793,0.03765571915318419,-0.042795789806507,-0.4325285903804554,0.9845722307598949,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
-0.9696609004220569,-1.1678121351613708,-1.0835974032181035,-0.6159691874371109,-0.7356202273982037,-0.8656334575883965,-1.3868534004358266,-0.6578412443094643,-0.7066029735572034,-0.5294515500016763,-1.4862810885177047,-0.5660880663852965,0.1568368153980013,-0.41720153603604904,-0.28462722678592833,-0.5500190982169265,-1.0127328877228583,-0.5533113937410628,-0.6270155103701168,-0.3273213324154235,1.6647437425095695,-0.12196820332262835,1.0443061214978093,-1.2554249790464456,-0.3140761907218995,0.9467292624062575,0.25573098231364366,0.3173910848418728,0.2831409125705927,0.22037788706465072,-0.4376654648352393,-0.5725584822516605,-0.6910282654693584,0.9286388602191871,0.550164227885421,-0.7599512303250117,-0.5349412960336997,0.34626738224974607,0.8741827834237634,-0.11993513206005606,-0.8201628419888798,1.8559923627630834,-0.2991012967005888,-1.01678504952763,0.20513924516611454,-2.1178632904990904,-0.3302119758074943,0.0941892677210285,1.0496050777337105,0.19346868151525118,-0.05623210531219152,-0.3565569123883776,0.5893048115669148,0.05500902459723964,0.4536002584366659,-1.2531817638882405,0.0025920511865904143,-1.516236859466624,-1.0680023356562307,0.41849714566744933,1.0262570322289568,-0.2587626436598559,-1.0532606149839352,-0.8474127781547,-1.4042140235119958,-1.7253949496363943,-0.57888553850721,-0.6468490668471822,-1.0437104749052883,-0.1727749668570695,-0.6519017477455086,1.0408583028389515,-0.1882752564674584,1.2439208322212476,0.8777445109780437,-0.7801908143635968,-0.9208901129948924,1.41770582152684,-0.7056660198190798,1.1650221185845273,-0.2467712646014224,2.286447822880646,0.9221999515331144,-0.7835719451218768,0.5913198416839116,0.3168325238483112,0.3778670034552957,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,-0.9887575088419469,-1.4579432622923174,-0.0029090711627351687,-0.16143449283221312,0.10127997624301793,-0.6516429382217621,-0.9919646179743349,-0.7432340243458836,1.2554249790464431,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0.40468579102771307,-0.2348222513352801,-0.19852814645551836,-0.2560533826236435,-0.3657608248587454,-0.3263833498768957,-0.6038562212667391,-0.6578412443094643,-0.7066029735572034,-0.5294515500016763,-0.3617438955917138,3.1415548477498065,0.1568368153980013,-0.41720153603604904,-0.28462722678592833,-0.5500190982169265,0.5631508180108575,0.8696195545782108,-0.6270155103701168,-1.3269783746571229,1.117708460296566,-1.6234707063474052,-0.9575736265585969,-0.6460062954017121,-1.2939857971221072,0.9467292624062575,0.25573098231364366,0.3173910848418728,0.2831409125705927,0.22037788706465072,-0.4376654648352393,-0.0355101163697891,-0.2565935327476566,-0.4637130050811528,0.550164227885421,1.6409317306647477,-0.5349412960336997,1.256410547520868,0.8741827834237634,0.6989819496460089,-0.8201628419888798,-0.3060345764864508,-0.2991012967005888,-0.30074510682464106,0.975531170244099,1.0177932935635916,0.4752059028617765,-0.826296757734478,-0.6060779861534996,0.19346868151525118,-0.05623210531219152,0.6488166766411456,-1.0088414651054762,-0.8995920285144567,-0.394991755989366,-0.5058915256864559,0.0025920511865904143,0.11955309405055968,-0.43091572499520964,0.41849714566744933,0.2346652423200984,0.6694195016273833,-0.3231304796979818,0.4548389373787325,-0.1742298673758834,-0.2439039981161394,-0.57888553850721,-1.5205285787274585,0.5940826809497562,0.7362871664524343,-0.6519017477455086,-0.4563325808579349,0.8083051905747983,2.153551185255269,-0.8358283433133733,0.26840028015635886,0.16546747019949665,0.7412269719722846,0.004148536271716976,-1.0350030755159778,0.7911196423986789,0.26363901990816146,0.08866370373958107,1.006552338322892,0.5913198416839116,1.3543985752294212,-2.5412407034178224,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,-0.048782200701486145,1.3016498356472324,,,1.1140797386731964,-0.24433009522747567,-0.1635990952096851,-0.0272606330342446,0.6460062954017095,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1.3209169186608931,0.13376634474416318,-0.16312537618501494,0.4637782270032912,-0.3657608248587454,-0.4300852936675689,-0.6038562212667391,-0.6578412443094643,0.6869067234232046,-0.5294515500016763,-0.9240124920547093,-0.5660880663852965,1.8080070147744747,0.7900351557183498,-0.28462722678592833,-0.5500190982169265,0.5631508180108575,3.7154814512167578,1.5948568790741977,-0.6605403464959899,-0.9922847710964482,1.3795342997021487,-0.9575736265585969,1.317676129675763,1.7763976362652103,0.9467292624062575,0.25573098231364366,-3.1506871105034664,0.2831409125705927,0.22037788706465072,-0.4376654648352393,-0.7068205737221284,-0.301332068908699,-0.4637130050811528,0.550164227885421,0.04034309000490811,-0.5349412960336997,0.34626738224974607,-0.3502426135541462,-0.938852213766121,-0.8201628419888798,-1.0267102229029623,0.6674859446143093,-1.732824992230619,0.20513924516611454,1.0177932935635916,-1.1356298544767651,0.0941892677210285,1.0496050777337105,0.19346868151525118,2.245267633536784,0.6488166766411456,0.5893048115669148,1.009610077708936,0.4536002584366659,1.7359791889188978,2.2369401740274966,1.7553430475677434,1.4803441069878533,0.41849714566744933,-0.55692654758876,1.5976016469146224,-1.7833907502698887,1.7570906529121648,-1.4042140235119958,-1.7253949496363943,-0.57888553850721,0.22683044503309402,-1.0437104749052883,-0.1727749668570695,-0.6519017477455086,1.7894537446873948,0.8083051905747983,1.2439208322212476,-0.8358283433133733,0.26840028015635886,-0.9208901129948924,-1.964688426245938,0.004148536271716976,-0.30166134414914275,-3.3604439856017265,0.26363901990816146,1.7557361993266478,1.006552338322892,0.5913198416839116,0.3168325238483112,-1.568204801126783,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,-0.048782200701486145,0.38178546966738247,1.4516265102050094,-1.4520425081091004,0.10127997624301793,-0.259995973804179,0.09526513065426798,-0.5135821818496975,-1.3176761296757653,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1.779032482477483,0.39868939817626303,0.04929124543800547,0.9586624586218089,0.09656342831557736,-0.30564296111876105,-0.6038562212667391,2.3833896644415162,0.6869067234232046,,0.20052470087128155,2.2146441192160307,0.1568368153980013,-0.41720153603604904,-0.28462722678592833,-0.5500190982169265,-1.0127328877228583,-0.5533113937410628,-0.6270155103701168,-0.6605403464959899,0.02363789587055854,-0.12196820332262835,1.0443061214978093,0.7082574460310294,-0.3140761907218995,0.9467292624062575,0.25573098231364366,0.3173910848418728,0.2831409125705927,0.22037788706465072,-0.4376654648352393,0.6358003409825501,-0.36961720304923756,-0.4637130050811528,-0.286533716560343,0.8406374103348279,-0.5349412960336997,0.34626738224974607,0.8741827834237634,-0.11993513206005606,-1.4581091924043332,-1.7473858693194737,-3.1988630206452835,-1.732824992230619,-1.3356446049898543,-0.027425567790635697,-0.3302119758074943,0.0941892677210285,-1.1579723407825697,0.19346868151525118,-0.8233986849285166,0.6488166766411456,-1.0088414651054762,0.05500902459723964,-1.2435837704153978,0.2413987125153287,0.7473747588002257,-1.516236859466624,1.4803441069878533,1.9433711568162888,-0.55692654758876,-0.2587626436598559,-1.7833907502698887,1.1059647951454488,1.6707463668282851,1.2375869534041153,-0.57888553850721,0.22683044503309402,-1.0437104749052883,-1.9908992334760771,-0.6519017477455086,-0.4563325808579349,0.8083051905747983,-0.5753398738467952,0.8777445109780437,-1.8287819088835524,1.2518250533938857,0.06474812241772891,-1.4154805759098767,-0.30166134414914275,0.7911196423986789,-0.41063058108266676,-0.7448725440539522,-0.7835719451218768,-1.392912554379195,-1.7582995789139089,0.3778670034552957,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,-0.048782200701486145,1.3016498356472324,-1.4574446525304798,-1.4520425081091004,1.1140797386731964,-0.35399124526439896,0.1988108209998492,-0.4325285903804554,-0.7082574460310317,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-0.05342977278887691,0.053137589351784975,0.7573466508480735,0.5087677026049746,-0.4666315710058704,-0.4715660711838382,-0.6038562212667391,2.3833896644415162,0.6869067234232046,,0.20052470087128155,2.2146441192160307,0.1568368153980013,-0.41720153603604904,-0.28462722678592833,-0.5500190982169265,-1.0127328877228583,-0.5533113937410628,-0.6270155103701168,-0.6605403464959899,0.02363789587055854,-0.12196820332262835,1.0443061214978093,0.7082574460310294,-0.3140761907218995,0.9467292624062575,0.25573098231364366,0.3173910848418728,0.2831409125705927,0.22037788706465072,-0.4376654648352393,-0.18197785251939042,-0.4673355846641461,-0.4637130050811528,-0.286533716560343,0.8406374103348279,-0.5349412960336997,0.34626738224974607,0.8741827834237634,-0.11993513206005606,-1.4581091924043332,-1.7473858693194737,-3.1988630206452835,-1.732824992230619,-1.3356446049898543,-0.027425567790635697,-0.3302119758074943,0.0941892677210285,-1.1579723407825697,0.19346868151525118,-0.8233986849285166,0.6488166766411456,-1.0088414651054762,0.05500902459723964,-1.2435837704153978,0.2413987125153287,0.7473747588002257,-1.516236859466624,1.4803441069878533,1.9433711568162888,-0.55692654758876,-0.2587626436598559,-1.7833907502698887,1.1059647951454488,1.6707463668282851,1.2375869534041153,-0.57888553850721,0.22683044503309402,-1.0437104749052883,-1.9908992334760771,-0.6519017477455086,-0.4563325808579349,0.8083051905747983,-0.5753398738467952,0.8777445109780437,-1.8287819088835524,1.2518250533938857,0.06474812241772891,-1.4154805759098767,-0.30166134414914275,0.7911196423986789,-0.41063058108266676,-0.7448725440539522,-0.7835719451218768,-1.392912554379195,-1.7582995789139089,0.3778670034552957,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,0.8911931074389746,1.3016498356472324,-1.4574446525304798,-1.4520425081091004,1.1140797386731964,-0.43232063814791555,-0.49149378130402566,-0.5270911137612379,-0.7082574460310317,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0.40468579102771307,1.7693782398466928,0.9343605022005905,3.658030994722814,0.7354114872473689,0.17138598031833577,-0.6038562212667391,2.3833896644415162,0.6869067234232046,-0.5294515500016763,0.20052470087128155,2.2146441192160307,0.1568368153980013,-0.41720153603604904,-0.28462722678592833,-0.5500190982169265,-1.0127328877228583,-0.5533113937410628,-0.6270155103701168,-0.6605403464959899,2.055483229804572,-0.12196820332262835,-0.9575736265585969,0.5051178848161182,-0.3140761907218995,0.9467292624062575,0.25573098231364366,0.3173910848418728,0.2831409125705927,0.22037788706465072,-0.4376654648352393,1.5634293365966918,0.18725983916584366,-0.4637130050811528,-1.959929605451871,0.04034309000490811,-0.5349412960336997,0.34626738224974607,-0.3502426135541462,1.517899031352074,1.731622559672934,1.8559923627630834,1.6340731859292075,1.8473747212843257,1.7459230953220835,2.0630121549178186,0.4752059028617765,-0.826296757734478,1.0496050777337105,1.9296485682380513,-0.05623210531219152,-1.3619305014179008,-0.20976832676928076,-0.8995920285144567,-0.394991755989366,1.7359791889188978,2.2369401740274966,1.7553430475677434,1.4803441069878533,0.41849714566744933,0.2346652423200984,1.5976016469146224,1.8672599261598786,1.1059647951454488,1.6707463668282851,1.9783324291642428,0.3062258022611736,1.9741894687936468,-1.0437104749052883,-0.1727749668570695,-0.6519017477455086,-1.204928022706378,0.8083051905747983,0.3342904791872262,0.020958083832335234,-0.7801908143635968,0.16546747019949665,-0.6117307271368267,0.7139630923625139,-0.30166134414914275,-1.2846621716015236,0.26363901990816146,0.08866370373958107,-0.7835719451218768,-1.392912554379195,-0.7207335275327988,-1.568204801126783,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,0.8911931074389746,1.3016498356472324,-0.0029090711627351687,-0.16143449283221312,0.10127997624301793,0.19431450492021746,0.7855697329581428,,-0.5051178848161205,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1.3209169186608931,1.585083941806971,-0.8003752410540762,5.547588969993518,-0.3657608248587454,-0.05675829602114532,-0.6038562212667391,2.3833896644415162,0.6869067234232046,-0.5294515500016763,0.20052470087128155,2.2146441192160307,0.1568368153980013,-0.41720153603604904,-0.28462722678592833,-0.5500190982169265,-1.0127328877228583,-0.5533113937410628,-0.6270155103701168,-0.6605403464959899,2.055483229804572,-0.12196820332262835,-0.9575736265585969,0.5051178848161182,-0.3140761907218995,0.9467292624062575,0.25573098231364366,0.3173910848418728,0.2831409125705927,0.22037788706465072,-0.4376654648352393,-0.0355101163697891,0.15664926179249875,-0.4637130050811528,-1.959929605451871,0.04034309000490811,-0.5349412960336997,0.34626738224974607,-0.3502426135541462,1.517899031352074,1.731622559672934,1.8559923627630834,1.6340731859292075,1.8473747212843257,1.7459230953220835,2.0630121549178186,0.4752059028617765,-0.826296757734478,1.0496050777337105,1.9296485682380513,-0.05623210531219152,-1.3619305014179008,-0.20976832676928076,-0.8995920285144567,-0.394991755989366,1.7359791889188978,2.2369401740274966,1.7553430475677434,1.4803441069878533,0.41849714566744933,0.2346652423200984,1.5976016469146224,1.8672599261598786,1.1059647951454488,1.6707463668282851,1.9783324291642428,0.3062258022611736,1.9741894687936468,-1.0437104749052883,-0.1727749668570695,-0.6519017477455086,-1.204928022706378,0.8083051905747983,0.3342904791872262,0.020958083832335234,-0.7801908143635968,0.16546747019949665,-0.6117307271368267,0.7139630923625139,-0.30166134414914275,-1.2846621716015236,0.26363901990816146,0.08866370373958107,-0.7835719451218768,-1.392912554379195,-0.7207335275327988,-1.568204801126783,-1.0022346396581234,-1.6819809241069976,-1.6670153872421507,-0.048782200701486145,1.3016498356472324,-0.0029090711627351687,-0.16143449283221312,0.10127997624301793,0.10815217274834915,0.630251197439771,-0.567617909495859,-0.5051178848161205,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
